time,A0,A1,A2,A5,A6,A7,X,Y,Z
119.302494,57.56,73.8,9.66,73.58,73.8,73.8,-0.702526,0.867835,1.263782
119.333627,55.33,73.36,9.66,71.34,72.86,73.0,-0.702359,0.867839,1.263774
119.380349,56.99,73.8,10.02,73.51,73.8,73.8,-0.702183,0.867884,1.263742
119.411835,55.76,73.8,9.95,72.28,73.8,73.8,-0.701997,0.867862,1.263747
119.443001,54.82,73.51,9.95,71.34,73.15,73.51,-0.701804,0.867884,1.263715
119.474194,56.05,73.8,10.17,73.29,73.8,73.8,-0.701711,0.867917,1.263726
119.536802,54.68,73.29,10.17,71.27,73.0,73.36,-0.701482,0.867957,1.263665
119.583421,56.19,73.8,10.46,73.0,73.8,73.8,-0.701312,0.867913,1.263676
119.614684,54.32,73.36,10.38,71.34,73.0,73.22,-0.701203,0.867898,1.263674
119.64591,55.83,73.8,10.74,73.43,73.8,73.8,-0.701019,0.867818,1.263704
119.677363,54.61,73.8,10.67,72.93,73.8,73.8,-0.700781,0.867735,1.263714
119.708392,53.38,73.43,10.67,71.41,73.15,73.43,-0.700578,0.86772,1.263711
119.776118,54.82,73.8,10.96,73.29,73.8,73.8,-0.700073,0.867614,1.263746
119.807515,53.45,73.15,10.82,71.34,73.0,73.36,-0.699898,0.867598,1.263726
119.838787,54.89,73.8,11.1,73.15,73.8,73.8,-0.699687,0.867538,1.26378
119.885613,53.02,73.07,10.89,71.41,73.0,73.36,-0.699444,0.867492,1.263785
119.916891,52.8,73.58,11.18,71.63,73.0,72.93,-0.699259,0.867433,1.263834
119.948155,55.18,73.8,11.54,73.8,73.8,73.8,-0.699162,0.867412,1.263797
119.97932,51.86,73.36,11.25,71.49,73.0,73.43,-0.698959,0.867438,1.263811
120.041858,53.81,73.8,11.54,73.65,73.8,73.8,-0.698614,0.867378,1.263804
120.073095,52.08,73.29,11.39,71.34,73.07,73.43,-0.698347,0.867382,1.263809
120.119945,53.67,73.8,11.54,73.43,73.8,73.8,-0.698125,0.867333,1.26379
120.151228,52.73,73.8,11.68,72.57,73.8,73.8,-0.697819,0.867297,1.263819
120.182423,51.5,73.43,11.75,71.41,72.93,73.15,-0.697698,0.867253,1.26382
120.213673,52.59,73.8,12.04,73.51,73.8,73.8,-0.697451,0.867212,1.263823
120.282632,50.93,73.43,11.9,71.41,73.07,73.43,-0.697152,0.867104,1.263834
120.314051,52.3,73.8,12.19,73.58,73.8,73.8,-0.696947,0.867042,1.26385
120.345126,50.78,73.29,12.11,71.41,73.07,73.36,-0.696688,0.866957,1.263871
120.376585,52.3,73.8,12.48,73.65,73.8,73.8,-0.696568,0.866903,1.263867
120.423357,51.21,73.8,12.4,72.35,73.8,73.8,-0.696274,0.866841,1.263904
120.454573,50.2,73.43,12.48,71.41,72.93,73.07,-0.696223,0.866802,1.263898
120.48584,51.21,73.8,12.84,73.58,73.8,73.8,-0.695963,0.866746,1.263897
120.548265,49.7,73.36,12.69,71.41,73.07,73.36,-0.695623,0.866591,1.263901
120.579441,50.85,73.8,13.05,73.58,73.8,73.8,-0.695384,0.866535,1.263925
120.626422,48.91,73.8,12.76,72.28,73.8,73.8,-0.695135,0.866393,1.263933
120.657778,49.56,73.43,12.91,71.41,73.07,73.36,-0.69481,0.866303,1.263934
120.689042,51.29,73.8,13.34,73.8,73.8,73.8,-0.694607,0.866268,1.263963
120.720183,48.76,73.36,13.05,71.34,72.79,73.22,-0.69423,0.866175,1.263983
120.782529,50.2,73.8,13.41,73.72,73.8,73.8,-0.693619,0.86608,1.264013
120.821612,48.47,73.36,13.2,71.56,73.07,73.43,-0.69327,0.866088,1.264035
120.85286,49.48,73.8,13.63,73.65,73.8,73.8,-0.693136,0.866077,1.264067
120.884075,48.69,73.8,13.49,72.79,73.8,73.8,-0.692788,0.866027,1.264053
120.915382,47.97,73.22,13.49,71.41,73.0,73.36,-0.692466,0.865992,1.264085
120.962297,49.2,73.8,13.77,73.07,73.8,73.8,-0.692224,0.86596,1.264104
121.024627,47.61,73.51,13.63,71.2,72.93,73.22,-0.691816,0.865976,1.264102
121.055791,48.83,73.8,14.06,73.65,73.8,73.8,-0.691471,0.86594,1.264098
121.087005,47.18,73.43,13.85,71.41,73.15,73.43,-0.691287,0.86595,1.264116
121.118401,48.62,73.8,14.28,73.65,73.8,73.8,-0.690928,0.865975,1.264141
121.16515,47.32,73.8,14.28,72.86,73.8,73.8,-0.690605,0.865946,1.264158
121.196483,46.67,73.36,14.21,71.41,73.07,73.43,-0.690177,0.86596,1.264199
121.227785,47.9,73.8,14.5,73.07,73.8,73.8,-0.689761,0.86592,1.264203
121.290256,46.31,73.43,14.35,71.13,72.86,73.22,-0.689155,0.865925,1.264209
121.333398,47.54,73.8,14.86,73.65,73.8,73.8,-0.68868,0.865941,1.264279
121.364819,45.95,73.36,14.57,71.49,73.15,73.36,-0.68824,0.866017,1.264269
121.39606,47.32,73.8,15.0,73.65,73.8,73.8,-0.688066,0.866021,1.264238
121.427292,46.09,73.8,14.93,73.07,73.8,73.8,-0.68775,0.866038,1.264277
121.45957,45.37,73.29,14.86,71.49,73.07,73.36,-0.687568,0.866017,1.26427
121.525221,46.53,73.8,15.14,73.07,73.8,73.8,-0.686907,0.866032,1.264291
121.557798,45.01,73.22,15.0,71.27,72.86,73.22,-0.68673,0.866052,1.264296
121.590246,46.17,73.8,15.58,73.72,73.8,73.8,-0.686333,0.866071,1.264296
121.621408,44.51,73.22,15.14,71.49,73.0,73.29,-0.685968,0.866035,1.264335
121.668369,44.51,73.51,15.36,71.63,73.22,73.51,-0.68561,0.865997,1.264334
121.699562,46.31,73.8,15.94,73.8,73.8,73.8,-0.685299,0.865974,1.26436
121.730827,43.93,73.36,15.43,71.49,73.07,73.36,-0.685143,0.865959,1.264338
121.793295,45.37,73.8,15.87,73.65,73.8,73.8,-0.684795,0.865983,1.264347
121.829875,43.64,73.36,15.43,71.34,73.0,73.36,-0.684594,0.866005,1.264316
121.861127,44.87,73.8,16.08,73.51,73.8,73.8,-0.684327,0.866014,1.264351
121.892566,44.07,73.8,16.08,73.0,73.8,73.8,-0.684037,0.865991,1.264321
121.939246,43.06,73.43,16.01,71.49,73.07,73.43,-0.683709,0.866012,1.264331
121.970694,43.86,73.8,16.44,73.43,73.8,73.8,-0.683411,0.866036,1.264318
122.033087,42.63,73.36,16.15,71.49,73.07,73.36,-0.682933,0.866159,1.264338
122.064252,43.93,73.8,16.52,73.51,73.8,73.8,-0.6827,0.866169,1.264343
122.095446,42.41,73.0,16.3,71.27,73.0,73.29,-0.682385,0.866191,1.264351
122.12694,43.57,73.8,16.95,73.65,73.8,73.8,-0.682201,0.866206,1.264353
122.173723,42.56,73.8,16.73,72.79,73.8,73.8,-0.681767,0.866171,1.26435
122.205088,41.69,73.43,16.66,71.49,73.07,73.36,-0.681594,0.866148,1.264375
122.267401,42.41,73.8,17.16,73.65,73.8,73.8,-0.680886,0.866039,1.264342
122.298524,41.19,73.36,16.95,71.49,73.07,73.29,-0.68072,0.86602,1.264351
122.337688,42.41,73.8,17.38,73.58,73.8,73.8,-0.680404,0.865964,1.264378
122.368986,40.47,73.8,17.38,73.15,73.8,73.8,-0.680076,0.865941,1.264399
122.4004,41.04,73.58,17.16,71.49,73.07,73.36,-0.679892,0.86596,1.264401
122.431609,42.41,73.8,17.74,73.8,73.8,73.8,-0.679555,0.866006,1.264404
122.478289,40.25,73.29,17.24,71.56,73.15,73.43,-0.67913,0.865982,1.264418
122.540928,41.33,73.8,17.89,73.8,73.8,73.8,-0.678341,0.866034,1.264395
122.572141,39.74,73.51,17.38,71.56,73.15,73.43,-0.678191,0.866045,1.264394
122.603303,41.12,73.8,17.96,73.8,73.8,73.8,-0.677799,0.865969,1.264408
122.63477,40.32,73.8,17.67,72.71,73.8,73.8,-0.677657,0.865916,1.264414
122.666005,39.38,73.22,17.6,71.34,72.93,73.29,-0.677364,0.865867,1.264453
122.712828,40.32,73.8,18.25,73.51,73.8,73.8,-0.677061,0.865851,1.264521
122.775217,38.95,73.36,17.89,71.56,73.07,73.29,-0.67632,0.865831,1.2645
122.806521,39.96,73.8,18.46,73.8,73.8,73.8,-0.676149,0.865823,1.26451
122.843033,38.37,73.72,18.1,71.85,73.36,73.65,-0.675824,0.865806,1.264473
122.874523,39.82,73.8,18.68,73.8,73.8,73.8,-0.6755,0.865739,1.264482
122.905637,38.88,73.8,18.46,73.0,73.8,73.8,-0.675367,0.865706,1.264498
122.937018,38.01,73.07,18.25,71.27,72.93,73.36,-0.674989,0.865646,1.264496
122.968302,38.95,73.8,18.97,73.36,73.8,73.8,-0.674809,0.865627,1.264521
123.046116,37.58,73.36,18.61,71.56,73.07,73.15,-0.674012,0.865607,1.264536
123.077358,38.52,73.8,19.18,73.8,73.8,73.8,-0.673616,0.865564,1.26452
123.108601,37.08,73.51,18.68,71.85,73.36,73.51,-0.673312,0.865562,1.264441
123.139854,36.79,73.51,18.82,71.56,73.15,73.43,-0.673101,0.865563,1.264465
123.171085,38.52,73.8,19.55,73.8,73.8,73.8,-0.67273,0.865586,1.264469
123.217951,36.57,73.15,18.9,71.49,73.07,73.36,-0.672422,0.865552,1.264499
123.280577,37.65,73.8,19.47,73.43,73.8,73.8,-0.672036,0.865545,1.264443
123.311682,36.21,73.36,19.11,71.56,72.86,73.07,-0.671801,0.865532,1.264443
123.350789,37.15,73.8,19.69,73.8,73.8,73.8,-0.671536,0.865466,1.264464
123.382305,36.43,73.8,19.62,73.0,73.8,73.8,-0.671419,0.865425,1.264441
123.413482,35.27,73.36,19.4,71.63,73.07,73.36,-0.671064,0.86538,1.264447
123.444726,36.43,73.8,19.98,73.51,73.8,73.8,-0.670708,0.865338,1.26441
123.507256,35.27,73.15,19.55,71.41,73.0,73.36,-0.670267,0.865227,1.264402
123.553876,36.21,73.8,20.19,73.72,73.8,73.8,-0.670031,0.865142,1.264441
123.585121,34.91,73.43,19.83,71.49,73.36,73.29,-0.669802,0.865087,1.2644
123.616521,35.85,73.8,20.48,73.8,73.8,73.8,-0.669651,0.865024,1.264373
123.647836,34.98,73.8,20.41,73.07,73.8,73.8,-0.669423,0.864923,1.264379
123.679001,33.9,73.43,20.19,71.56,73.15,73.43,-0.669158,0.86485,1.264399
123.710274,35.06,73.8,20.77,73.8,73.8,73.8,-0.669007,0.864822,1.264419
123.788194,33.9,73.22,20.27,71.41,73.07,73.36,-0.668443,0.864693,1.264399
123.819437,34.91,73.8,20.84,73.65,73.8,73.8,-0.668146,0.864634,1.264411
123.85682,33.47,73.43,20.48,71.56,72.86,73.22,-0.667879,0.864661,1.264415
123.889761,34.41,73.8,21.2,73.8,73.8,73.8,-0.667655,0.864672,1.264356
123.921086,33.61,73.8,21.13,73.22,73.8,73.8,-0.667219,0.864623,1.264397
123.952265,32.82,73.43,20.84,71.56,73.15,73.43,-0.666892,0.86456,1.264385
124.014691,33.68,73.8,21.49,73.72,73.8,73.8,-0.666428,0.864461,1.264362
124.045932,32.53,73.29,20.99,71.49,73.07,73.36,-0.66631,0.86443,1.26438
124.092761,33.47,73.8,21.64,73.51,73.8,73.8,-0.665885,0.864347,1.264371
124.124163,32.1,73.0,21.06,71.85,73.15,73.36,-0.665775,0.864323,1.264353
124.155267,32.03,73.51,21.28,71.7,72.93,72.86,-0.665564,0.864345,1.264326
124.186614,33.32,73.8,22.07,73.8,73.8,73.8,-0.665379,0.864328,1.264344
124.21791,31.45,73.36,21.35,71.56,73.15,73.22,-0.665278,0.864328,1.264281
124.280324,32.39,73.8,22.14,73.8,73.8,73.8,-0.664826,0.864292,1.264273
124.32701,31.16,73.29,21.49,71.56,73.07,73.29,-0.664418,0.864257,1.264272
124.361771,32.1,73.8,22.14,73.8,73.8,73.8,-0.664295,0.864223,1.26426
124.395296,31.38,73.8,22.0,72.64,73.8,73.8,-0.664084,0.864143,1.264272
124.426604,30.51,73.36,21.85,71.56,72.93,72.86,-0.663843,0.864109,1.264245
124.457763,31.23,73.8,22.5,73.65,73.8,73.8,-0.663745,0.8641,1.264288
124.520201,30.08,73.43,22.07,71.56,73.15,73.29,-0.663303,0.864011,1.264256
124.551318,30.8,73.8,22.72,73.8,73.8,73.8,-0.663197,0.863968,1.264235
124.598175,29.79,73.51,22.21,71.63,73.22,73.29,-0.662815,0.863918,1.264219
124.629489,30.65,73.8,22.94,73.8,73.8,73.8,-0.662638,0.863906,1.264187
124.66085,30.01,73.8,22.72,72.57,73.8,73.8,-0.662339,0.86384,1.264184
124.692069,29.21,73.43,22.58,71.41,72.86,73.0,-0.662172,0.863799,1.264165
124.759071,29.79,73.8,23.22,73.72,73.8,73.8,-0.661548,0.863693,1.264166
124.790306,28.78,73.36,22.72,71.63,73.15,73.22,-0.661387,0.863693,1.264152
124.821549,29.36,73.8,23.44,73.8,73.8,73.8,-0.661026,0.863667,1.26414
124.852756,28.13,73.8,23.08,72.57,73.8,73.8,-0.660856,0.863641,1.264156
124.891554,28.42,73.58,23.01,71.49,73.07,73.15,-0.660579,0.863564,1.264143
124.922839,29.36,73.8,23.87,73.8,73.8,73.8,-0.660337,0.863497,1.264126
124.95396,27.77,73.36,23.08,71.41,73.0,72.93,-0.66008,0.863432,1.264097
125.032223,28.27,73.8,23.87,73.8,73.8,73.8,-0.659665,0.863303,1.264065
125.063327,27.48,73.29,23.22,71.63,73.15,73.0,-0.659576,0.863325,1.264044
125.094462,28.27,73.8,24.02,73.8,73.8,73.8,-0.65924,0.863287,1.264035
125.125945,27.41,73.8,23.8,73.29,73.8,73.8,-0.659048,0.863271,1.264029
125.157117,26.83,73.22,23.44,71.56,73.22,73.0,-0.658655,0.863278,1.26401
125.203778,27.62,73.8,24.09,73.43,73.8,73.8,-0.658301,0.863279,1.264033
125.26651,26.54,73.36,23.66,71.27,72.93,72.93,-0.657576,0.863135,1.263998
125.297709,27.26,73.8,24.6,73.8,73.8,73.8,-0.657338,0.863095,1.264004
125.328779,26.11,73.65,24.02,71.85,73.36,73.43,-0.656859,0.863041,1.263973
125.360093,27.26,73.8,24.81,73.8,73.8,73.8,-0.65655,0.863019,1.264001
125.398189,26.04,73.8,24.6,73.29,73.8,73.8,-0.655977,0.862947,1.264035
125.42963,25.53,73.29,24.16,71.56,73.15,73.0,-0.655342,0.862916,1.264024
125.460802,26.25,73.8,24.81,73.58,73.8,73.8,-0.65473,0.86293,1.263961
125.538943,25.17,73.29,24.31,71.41,73.0,72.93,-0.653777,0.862953,1.264002
125.570223,25.89,73.8,25.32,73.8,73.8,73.8,-0.653308,0.862903,1.264003
125.601313,24.74,73.43,24.6,71.78,73.43,73.65,-0.652905,0.862907,1.263984
125.632699,24.96,73.51,24.74,71.56,73.15,73.0,-0.652675,0.862917,1.263941
125.663932,25.53,73.8,25.68,73.8,73.8,73.8,-0.65228,0.862853,1.263924
125.695211,24.16,73.29,24.74,71.56,73.15,73.0,-0.652099,0.862804,1.263959
125.773263,24.81,73.8,25.6,73.8,73.8,73.8,-0.65142,0.86264,1.263949
125.804347,23.8,73.07,24.74,71.41,73.0,72.93,-0.651062,0.862648,1.263923
125.83559,24.38,73.8,25.82,73.8,73.8,73.8,-0.650721,0.862587,1.26389
125.866832,23.8,73.8,25.6,73.07,73.8,73.8,-0.650569,0.862565,1.263897
125.898076,23.22,73.36,25.24,71.63,73.22,73.0,-0.650281,0.86254,1.263914
125.933241,23.59,73.8,26.11,73.8,73.8,73.8,-0.650048,0.86249,1.263813
125.995707,22.79,73.36,25.46,71.63,73.15,72.93,-0.649691,0.862402,1.263795
126.042575,23.44,73.8,26.4,73.8,73.8,73.8,-0.649474,0.862329,1.263837
126.073814,22.43,73.8,26.4,73.0,73.8,73.8,-0.649259,0.862257,1.263798
126.105058,23.15,73.8,26.54,73.8,73.8,73.8,-0.649131,0.862223,1.263816
126.1363,22.5,73.8,26.4,73.07,73.8,73.8,-0.648868,0.862133,1.263802
126.167547,21.85,73.36,25.97,71.63,73.15,72.93,-0.648588,0.862067,1.263786
126.198848,22.29,73.8,26.83,73.8,73.8,73.8,-0.648459,0.862052,1.263767
126.276901,21.42,73.36,26.18,71.56,73.15,72.93,-0.647732,0.861971,1.263755
126.30839,22.0,73.8,27.05,73.8,73.8,73.8,-0.647217,0.861921,1.263712
126.339638,21.06,73.8,26.83,72.64,73.8,73.72,-0.646988,0.86194,1.263677
126.370792,21.71,73.8,27.26,73.8,73.8,73.8,-0.646448,0.86192,1.263687
126.402012,21.13,73.8,27.05,73.07,73.8,73.8,-0.645969,0.861858,1.263669
126.440662,20.56,73.36,26.61,71.63,73.15,73.22,-0.64576,0.861811,1.263692
126.503233,20.92,73.8,27.55,73.8,73.8,73.8,-0.64511,0.861754,1.263587
126.549873,20.05,73.43,26.83,71.56,73.15,73.15,-0.644898,0.861714,1.263564
126.581293,20.63,73.8,27.77,73.8,73.8,73.8,-0.644741,0.86165,1.26354
126.612472,20.19,73.8,27.48,73.0,73.8,73.8,-0.644695,0.861634,1.263528
126.643707,19.62,73.15,27.05,71.34,73.0,73.07,-0.644415,0.861578,1.263515
126.674954,19.98,73.8,28.13,73.72,73.8,73.8,-0.644307,0.861561,1.263482
126.706337,19.18,73.36,27.34,71.56,73.22,73.07,-0.644006,0.861521,1.263492
126.78417,19.69,73.8,28.42,73.8,73.8,73.8,-0.643407,0.861462,1.263494
126.815548,18.75,73.65,27.77,71.92,73.36,73.36,-0.642897,0.861343,1.263411
126.846891,19.33,73.8,28.63,73.8,73.8,73.8,-0.642525,0.861178,1.263338
126.878142,18.82,73.8,28.27,73.15,73.8,73.8,-0.641904,0.860942,1.263381
126.909302,18.17,73.0,27.62,71.34,73.0,73.07,-0.641692,0.860895,1.263386
126.948435,18.61,73.8,28.78,73.51,73.8,73.8,-0.641433,0.860849,1.263325
127.010862,17.67,73.36,28.13,71.63,73.15,73.0,-0.640836,0.860642,1.263261
127.041878,18.17,73.8,29.07,73.8,73.8,73.8,-0.640696,0.860568,1.263275
127.073306,17.38,73.8,28.49,72.14,73.72,73.58,-0.64046,0.860466,1.263252
127.120179,18.03,73.8,29.21,73.8,73.8,73.8,-0.640128,0.86037,1.263229
127.151375,17.45,73.8,29.0,73.07,73.8,73.8,-0.639741,0.860237,1.263162
127.182474,16.8,72.93,28.56,71.49,73.07,73.07,-0.639564,0.860187,1.263129
127.245038,17.24,73.8,29.5,73.36,73.8,73.8,-0.639018,0.860035,1.263134
127.276191,16.44,73.43,28.85,71.63,73.15,73.07,-0.638621,0.859963,1.26309
127.323306,16.8,73.8,29.93,73.8,73.8,73.8,-0.638234,0.859906,1.263086
127.354411,16.08,73.8,29.14,72.14,73.58,73.43,-0.63787,0.859853,1.263027
127.385671,16.08,73.51,29.07,71.56,73.15,73.15,-0.637546,0.859889,1.262977
127.416981,16.44,73.8,30.29,73.8,73.8,73.8,-0.637375,0.859902,1.262984
127.444938,15.51,73.22,29.14,71.56,73.15,73.15,-0.636986,0.859904,1.262969
127.523184,15.79,73.8,30.15,73.8,73.8,73.8,-0.636076,0.859925,1.262902
127.554468,15.07,73.29,29.28,71.63,73.0,72.93,-0.635873,0.859927,1.26289
127.585724,15.43,73.8,30.08,73.8,73.8,73.8,-0.635516,0.859934,1.26286
127.616983,14.93,73.8,30.01,73.36,73.8,73.8,-0.635317,0.859945,1.262816
127.648159,14.42,73.36,29.57,71.63,73.22,73.15,-0.634939,0.859932,1.262818
127.694895,14.78,73.8,30.58,73.8,73.8,73.8,-0.634623,0.859944,1.262767
127.757371,14.06,73.29,29.79,71.63,73.15,73.07,-0.634076,0.859816,1.262766
127.788613,14.42,73.8,30.87,73.8,73.8,73.8,-0.633938,0.859792,1.262745
127.819857,13.77,73.72,30.15,72.42,73.8,73.8,-0.633626,0.859743,1.262702
127.851098,14.13,73.8,31.09,73.8,73.8,73.8,-0.633496,0.85971,1.262686
127.882345,13.56,73.8,30.87,73.29,73.8,73.8,-0.633185,0.859661,1.262675
127.929226,13.12,73.29,30.22,71.63,73.15,73.15,-0.632889,0.85963,1.26259
127.949288,13.34,73.8,31.23,73.8,73.8,73.8,-0.632899,0.859858,1.262636
128.027509,12.69,73.29,30.44,71.56,73.15,73.15,-0.632226,0.859554,1.262542
128.058648,12.98,73.8,31.66,73.8,73.8,73.8,-0.631966,0.859477,1.262514
128.090024,12.33,73.29,30.8,72.57,73.8,73.8,-0.631698,0.859401,1.262521
128.121282,12.19,73.51,30.73,71.63,73.07,72.93,-0.631518,0.859374,1.262519
128.152515,12.55,73.8,31.95,73.8,73.8,73.8,-0.631099,0.859333,1.262478
128.18374,11.68,73.36,30.8,71.63,73.15,73.22,-0.63094,0.859305,1.262438
128.261886,11.97,73.8,31.95,73.8,73.8,73.8,-0.630174,0.859278,1.262375
128.2931,11.32,73.29,30.94,71.63,73.15,73.07,-0.629808,0.859251,1.262321
128.324275,11.61,73.8,32.03,73.8,73.8,73.8,-0.629464,0.859178,1.262295
128.355696,11.18,73.8,31.66,72.79,73.8,73.8,-0.629402,0.859366,1.262329
128.386926,10.82,73.43,31.3,71.63,73.0,73.0,-0.628928,0.859075,1.262278
128.43379,10.89,73.8,32.39,73.8,73.8,73.8,-0.628644,0.859032,1.262259
128.487743,10.38,73.43,31.45,71.7,73.22,73.07,-0.628178,0.859009,1.262216
128.534431,10.46,73.8,32.6,73.8,73.8,73.8,-0.627844,0.85897,1.262167
128.565817,10.02,73.8,31.88,72.06,73.58,73.43,-0.627544,0.858937,1.262162
128.597064,10.17,73.8,32.82,73.8,73.8,73.8,-0.627403,0.858901,1.262143
128.628321,9.81,73.8,32.53,73.22,73.8,73.8,-0.627252,0.85904,1.262193
128.659606,9.45,73.43,31.95,71.63,72.93,72.86,-0.626935,0.858988,1.262134
128.690813,9.52,73.8,33.04,73.8,73.8,73.8,-0.626787,0.858966,1.262084
128.737503,9.08,73.43,32.24,71.7,73.15,73.15,-0.626169,0.858661,1.262054
128.799979,9.16,73.8,33.4,73.8,73.8,73.8,-0.625805,0.858537,1.261943
128.831222,8.72,73.36,32.39,71.7,73.15,73.15,-0.625679,0.858505,1.261969
128.862463,8.8,73.8,33.47,73.8,73.8,73.8,-0.625431,0.858477,1.26188
128.893705,8.15,73.65,32.89,73.15,73.8,73.8,-0.62516,0.858355,1.261874
128.92495,8.07,73.58,32.6,71.63,73.15,73.0,-0.625047,0.858295,1.261881
128.960378,8.29,73.8,33.97,73.8,73.8,73.8,-0.624966,0.858455,1.261878
128.99163,7.71,73.22,32.6,71.56,73.0,73.0,-0.62457,0.858109,1.261793
129.038733,7.86,73.8,33.97,73.8,73.8,73.8,-0.624247,0.85799,1.261727
129.101117,7.35,73.43,32.89,71.7,73.07,73.07,-0.623771,0.857761,1.26172
129.132411,7.28,73.8,34.05,73.8,73.8,73.8,-0.623555,0.857878,1.261713
129.163589,6.92,73.8,33.25,72.28,73.72,73.58,-0.623254,0.857603,1.261634
129.194908,6.99,73.8,34.19,73.8,73.8,73.8,-0.622916,0.857538,1.261581
129.241571,6.78,73.8,33.68,73.29,73.8,73.8,-0.622576,0.857504,1.261574
129.272972,6.34,73.36,33.25,71.7,73.15,73.15,-0.622228,0.857466,1.261541
129.304176,6.34,73.8,34.48,73.8,73.8,73.8,-0.621825,0.857464,1.261498
129.335528,5.91,73.36,33.4,71.7,73.15,73.15,-0.621628,0.857447,1.261479
129.39791,5.91,73.8,34.62,73.8,73.8,73.8,-0.621073,0.857396,1.261375
129.429162,5.55,73.43,33.61,71.41,73.0,73.0,-0.620736,0.857369,1.261338
129.467911,5.48,73.8,34.91,73.8,73.8,73.8,-0.620407,0.857322,1.261329
129.499162,5.19,73.8,33.9,71.92,73.36,73.22,-0.620203,0.85731,1.26128
129.530584,5.04,73.58,33.76,71.63,73.07,73.0,-0.620067,0.857485,1.261289
129.577412,5.04,73.8,35.27,73.8,73.8,73.8,-0.619682,0.857279,1.261217
129.608691,4.61,73.43,33.9,71.7,73.15,73.15,-0.619429,0.857295,1.261124
129.63975,4.61,73.8,35.13,73.8,73.8,73.8,-0.619256,0.857446,1.261149
129.7023,4.25,73.36,34.05,71.7,73.15,73.15,-0.618775,0.857377,1.26108
129.733482,4.18,73.8,35.34,73.8,73.8,73.8,-0.61858,0.857345,1.261056
129.780387,3.89,73.8,34.62,72.42,73.8,73.65,-0.618073,0.857313,1.260991
129.811737,3.75,73.8,35.56,73.8,73.8,73.8,-0.617894,0.857311,1.260983
129.843007,3.53,73.8,35.2,73.36,73.8,73.8,-0.617448,0.85732,1.260923
129.874327,3.31,73.29,34.48,71.63,73.15,73.07,-0.616825,0.85716,1.260795
129.905444,3.1,73.8,35.7,73.8,73.8,73.8,-0.616719,0.857413,1.260857
129.936723,2.88,73.43,34.69,71.63,73.0,73.0,-0.61629,0.857406,1.260815
130.005659,2.74,73.8,35.99,73.8,73.8,73.8,-0.615818,0.857345,1.260735
130.036951,2.45,73.43,34.84,71.7,73.22,73.07,-0.615513,0.857285,1.260683
130.083636,2.38,73.8,36.21,73.8,73.8,73.8,-0.615253,0.857186,1.260592
130.115114,2.09,73.43,35.13,72.06,73.72,73.58,-0.614977,0.857124,1.260596
130.14636,1.87,73.65,35.13,71.7,73.22,73.15,-0.614833,0.857108,1.260574
130.177581,1.8,73.8,36.64,73.8,73.8,73.8,-0.614472,0.857077,1.260535
130.208617,1.51,73.36,35.2,71.7,73.22,73.15,-0.6141,0.857051,1.260442
130.239976,1.44,73.8,36.57,73.8,73.8,73.8,-0.61391,0.857044,1.260449
130.318139,1.15,73.22,35.34,71.63,73.07,72.93,-0.613182,0.856968,1.26032
130.349395,0.93,73.07,35.42,71.99,73.43,73.43,-0.61278,0.85693,1.26027
130.380688,0.72,73.8,37.08,73.8,73.8,73.8,-0.612607,0.856949,1.260266
130.411857,0.57,73.8,36.07,72.64,73.8,73.8,-0.61224,0.856974,1.260181
130.443104,0.57,73.8,37.0,73.8,73.8,73.8,-0.611672,0.856749,1.26009
130.478614,0.5,73.8,36.64,73.36,73.8,73.8,-0.611589,0.856976,1.260126
130.509958,0.5,73.0,35.78,71.7,73.15,73.07,-0.610972,0.856779,1.259973
130.541264,0.5,73.8,37.15,73.8,73.8,73.8,-0.610612,0.85697,1.259955
130.619332,0.5,73.58,35.99,71.7,73.0,72.86,-0.60982,0.856719,1.259792
130.650582,0.57,73.8,37.29,73.8,73.8,73.8,-0.609716,0.85669,1.259782
130.681701,0.5,73.58,36.14,71.85,73.36,73.29,-0.609541,0.856617,1.259763
130.713184,0.57,73.8,37.36,73.8,73.8,73.8,-0.609416,0.856565,1.259778
130.744421,0.5,73.43,36.21,72.14,73.72,73.65,-0.609259,0.856528,1.259786
130.791055,0.5,73.8,37.87,73.8,73.8,73.8,-0.609121,0.856527,1.259697
130.822539,0.5,73.8,37.22,73.22,73.8,73.8,-0.608948,0.856695,1.259739
130.853673,0.5,73.29,36.57,71.85,73.29,73.22,-0.608617,0.856677,1.259691
130.916022,0.5,73.8,38.01,73.8,73.8,73.8,-0.608193,0.856602,1.259607
130.947475,0.5,73.0,36.5,71.34,72.93,73.0,-0.608041,0.856583,1.259605
130.985909,0.57,73.8,38.23,73.8,73.8,73.8,-0.607763,0.85656,1.259565
131.017292,0.5,73.65,37.08,71.99,73.36,73.43,-0.607462,0.856553,1.259466
131.04856,0.57,73.8,38.01,73.8,73.8,73.8,-0.607288,0.856532,1.259442
131.079785,0.57,73.8,37.94,73.58,73.8,73.8,-0.606928,0.856451,1.259359
131.126508,0.43,73.72,37.29,71.85,73.07,72.71,-0.606577,0.856418,1.25934
131.157752,0.57,73.8,38.45,73.8,73.8,73.8,-0.606205,0.856347,1.259282
131.220382,0.5,73.51,37.44,71.85,73.36,73.29,-0.605518,0.856359,1.259178
131.251697,0.57,73.8,38.81,73.8,73.8,73.8,-0.605013,0.856344,1.259105
