time,A0,A1,A2,A5,A6,A7
17.566488,55.11,33.18,0.0,19.11,24.16,26.11
17.613275,54.03,33.25,0.0,19.18,24.23,26.11
17.64461,54.53,34.91,0.0,20.12,25.32,27.12
17.681836,55.25,33.18,0.0,19.26,24.31,26.18
17.714414,54.68,35.13,0.0,20.12,25.39,27.19
17.745687,55.54,33.32,0.0,19.33,24.45,26.25
17.808089,54.82,35.06,0.0,20.19,25.53,27.34
17.839242,55.69,33.4,0.0,19.4,24.52,26.4
17.870474,54.89,35.2,0.0,20.19,25.6,27.34
17.917239,56.12,34.33,0.0,19.76,25.24,27.12
17.948737,56.34,33.68,0.0,19.47,24.74,26.61
17.98011,55.25,35.42,0.0,20.27,25.75,27.55
18.011206,56.19,33.76,0.0,19.47,24.81,26.61
18.042336,55.47,35.49,0.0,20.27,25.82,27.55
18.104878,56.41,33.83,0.0,19.47,24.81,26.69
18.151699,55.69,35.56,0.0,20.27,25.89,27.62
18.183819,56.55,33.97,0.0,19.47,24.88,26.76
18.205841,55.4,33.97,0.0,19.55,25.03,26.76
18.252568,56.12,35.85,0.0,20.41,26.04,27.77
18.283711,56.77,34.05,0.0,19.47,25.1,26.76
18.314949,56.05,35.85,0.0,20.41,26.11,27.84
18.346274,57.06,34.19,0.0,19.62,25.1,26.9
18.408839,56.26,35.92,0.0,20.48,26.11,27.91
18.455459,57.27,34.26,0.0,19.69,25.17,27.05
18.486813,56.48,36.07,0.0,20.56,26.25,27.99
18.518129,57.64,35.2,0.0,20.19,25.82,27.77
18.549388,57.85,34.55,0.0,19.91,25.39,27.34
18.580741,56.63,36.21,0.0,20.63,26.4,28.27
18.611934,57.71,34.62,0.0,19.91,25.39,27.34
18.64322,56.91,36.35,0.0,20.77,26.54,28.27
18.712533,57.92,34.69,0.0,19.91,25.53,27.26
18.744048,57.06,36.5,0.0,20.77,26.54,28.27
18.790784,58.0,34.84,0.0,19.98,25.53,27.34
18.822214,56.91,34.91,0.0,20.05,25.6,27.41
18.853349,57.64,36.71,0.0,20.92,26.69,28.42
18.884634,58.28,34.91,0.0,19.98,25.68,27.48
18.915784,57.64,36.71,0.0,20.84,26.76,28.42
18.946865,58.5,35.06,0.0,20.05,25.75,27.62
19.025194,57.85,36.86,0.0,20.99,26.83,28.63
19.056506,58.65,35.13,0.0,20.12,25.89,27.62
19.087836,58.0,37.0,0.0,20.92,26.98,28.63
19.118991,59.29,36.21,0.0,20.56,26.54,28.42
19.150028,59.44,35.49,0.0,20.19,26.04,27.84
19.196806,58.21,37.15,0.0,20.99,27.12,28.85
19.215159,59.37,35.49,0.0,20.12,26.11,27.91
19.262293,58.43,37.36,0.0,21.06,27.19,28.92
19.324658,59.44,35.56,0.0,20.27,26.18,27.99
19.355759,58.57,37.58,0.0,21.13,27.26,29.07
19.387185,59.58,35.7,0.0,20.27,26.33,27.99
19.418376,58.36,35.78,0.0,20.34,26.4,27.99
19.465152,59.15,37.65,0.0,21.35,27.48,29.07
19.496513,59.8,35.78,0.0,20.34,26.47,28.06
19.527852,59.15,37.65,0.0,21.35,27.48,29.14
19.559001,60.23,35.85,0.0,20.41,26.47,28.13
19.621326,59.29,37.72,0.0,21.35,27.55,29.14
19.652884,60.3,35.99,0.0,20.48,26.47,28.2
19.699678,59.51,37.87,0.0,21.42,27.62,29.28
19.720008,60.81,37.08,0.0,21.06,27.26,29.07
19.766999,60.95,36.28,0.0,20.7,26.76,28.49
19.798177,59.8,38.01,0.0,21.49,27.84,29.5
19.829679,60.95,36.28,0.0,20.63,26.83,28.42
19.860815,60.02,38.23,0.0,21.49,27.91,29.5
19.923205,61.03,36.35,0.0,20.63,26.83,28.49
19.969953,60.09,38.23,0.0,21.57,27.91,29.64
20.001488,61.17,36.5,0.0,20.63,26.9,28.56
20.032641,59.94,36.5,0.0,20.7,26.98,28.56
20.063883,60.59,38.45,0.0,21.57,28.2,29.64
20.095077,61.39,36.57,0.0,20.7,27.12,28.56
20.126409,60.59,38.45,0.0,21.64,28.27,29.72
20.157483,61.6,36.71,0.0,20.84,27.19,28.63
20.23171,60.74,38.59,0.0,21.71,28.35,29.72
20.263163,61.89,36.79,0.0,20.84,27.26,28.78
20.294575,60.95,38.66,0.0,21.78,28.42,29.79
20.325736,62.32,37.87,0.0,21.35,28.06,29.57
20.372313,62.47,37.08,0.0,20.99,27.48,28.92
20.40355,61.03,38.88,0.0,21.78,28.63,30.08
20.434795,62.47,37.08,0.0,21.06,27.48,29.07
20.466241,61.39,38.88,0.0,21.93,28.63,30.08
20.528765,62.54,37.15,0.0,21.06,27.62,29.07
20.575496,61.6,39.02,0.0,21.93,28.71,30.15
20.606884,62.69,37.22,0.0,21.06,27.7,29.07
20.637886,61.31,37.29,0.0,21.13,27.7,29.07
20.66925,62.04,39.24,0.0,22.07,28.85,30.22
20.700512,62.9,37.36,0.0,21.2,27.7,29.14
20.736825,62.04,39.17,0.0,22.21,28.92,30.29
20.768417,63.19,37.44,0.0,21.28,27.84,29.28
20.83067,62.11,39.46,0.0,22.21,28.92,30.29
20.877586,63.26,37.58,0.0,21.28,27.91,29.36
20.908881,62.32,39.46,0.0,22.29,29.07,30.44
20.940128,63.7,38.59,0.0,21.85,28.71,30.15
20.97141,63.91,37.94,0.0,21.49,28.13,29.5
21.002714,62.54,39.6,0.0,22.36,29.21,30.58
21.033888,63.84,37.87,0.0,21.42,28.13,29.57
21.080508,62.83,39.82,0.0,22.29,29.21,30.65
21.143092,63.91,38.01,0.0,21.42,28.2,29.64
21.1744,62.97,39.96,0.0,22.36,29.36,30.73
21.205607,64.13,38.09,0.0,21.42,28.27,29.64
21.244609,62.76,38.09,0.0,21.49,28.35,29.72
21.276075,63.48,40.11,0.0,22.43,29.5,30.8
21.307368,64.2,38.16,0.0,21.49,28.42,29.72
21.338449,63.41,40.11,0.0,22.43,29.57,30.8
21.369816,64.42,38.3,0.0,21.49,28.49,29.79
21.447872,63.62,40.25,0.0,22.43,29.72,30.94
21.479177,64.63,38.37,0.0,21.57,28.56,29.93
21.510495,63.77,40.32,0.0,22.5,29.72,31.02
21.54154,65.14,39.46,0.0,22.14,29.36,30.8
21.57271,65.35,38.66,0.0,21.71,28.78,30.15
21.619534,63.91,40.47,0.0,22.58,29.86,31.23
21.65096,65.07,38.66,0.0,21.64,28.78,30.15
21.682204,64.2,40.68,0.0,22.58,30.01,31.3
21.748583,65.28,38.73,0.0,21.71,28.85,30.22
21.780072,64.42,40.83,0.0,22.65,30.08,31.38
21.811346,65.5,38.81,0.0,21.78,28.92,30.29
21.842492,64.2,38.95,0.0,21.78,29.0,30.37
21.874189,64.92,40.97,0.0,22.86,30.22,31.52
21.922774,65.57,38.95,0.0,21.85,29.07,30.37
21.955249,64.92,40.97,0.0,22.86,30.22,31.52
21.986321,65.93,39.02,0.0,21.93,29.14,30.51
22.048895,64.99,41.04,0.0,22.94,30.37,31.66
22.080134,66.22,39.24,0.0,22.0,29.14,30.58
22.111523,65.21,41.12,0.0,23.01,30.37,31.74
22.158154,66.73,40.32,0.0,22.58,30.01,31.45
22.189737,66.65,39.38,0.0,22.14,29.28,30.73
22.220674,65.43,41.33,0.0,23.01,30.44,31.88
22.257706,66.58,39.38,0.0,22.07,29.28,30.73
22.29082,65.64,41.4,0.0,23.08,30.51,31.95
22.353293,66.73,39.46,0.0,22.14,29.36,30.87
22.384572,65.86,41.48,0.0,23.15,30.65,32.03
22.415784,66.87,39.6,0.0,22.14,29.5,30.94
22.446887,65.64,39.6,0.0,22.21,29.57,31.02
22.493715,66.29,41.69,0.0,23.22,30.8,32.17
22.525055,67.09,39.6,0.0,22.29,29.64,31.09
22.556313,66.22,41.69,0.0,23.3,30.87,32.24
22.587526,67.37,39.74,0.0,22.29,29.72,31.09
22.650013,66.44,41.69,0.0,23.3,30.94,32.24
22.681203,67.59,39.89,0.0,22.36,29.79,31.16
22.728005,66.65,41.91,0.0,23.37,31.02,32.31
22.76009,68.02,40.97,0.0,23.01,30.65,32.03
22.787444,68.17,40.18,0.0,22.5,29.93,31.3
22.818629,66.73,42.05,0.0,23.37,31.23,32.53
22.865329,68.17,40.11,0.0,22.5,30.01,31.38
22.896696,66.94,42.2,0.0,23.44,31.23,32.6
22.959176,68.24,40.25,0.0,22.5,30.08,31.45
22.990482,67.23,42.34,0.0,23.51,31.3,32.67
23.021738,68.38,40.32,0.0,22.58,30.15,31.45
23.052949,66.94,40.32,0.0,22.58,30.22,31.52
23.099652,67.74,42.41,0.0,23.66,31.45,32.67
23.131015,68.6,40.39,0.0,22.65,30.22,31.59
23.162139,67.66,42.41,0.0,23.73,31.52,32.82
23.193504,68.82,40.54,0.0,22.79,30.37,31.66
23.256105,67.81,42.56,0.0,23.8,31.59,32.89
23.290458,68.96,40.61,0.0,22.79,30.44,31.74
23.321673,67.95,42.7,0.0,23.8,31.66,32.89
23.368694,69.47,41.76,0.0,23.37,31.3,32.67
23.399751,69.68,40.9,0.0,22.94,30.58,31.88
23.430902,68.17,42.85,0.0,23.87,31.88,33.11
23.46208,69.54,40.9,0.0,22.94,30.65,31.88
23.493505,68.38,42.99,0.0,23.87,31.81,33.11
23.556001,69.68,40.97,0.0,22.94,30.73,31.95
23.60266,68.6,43.14,0.0,23.95,31.95,33.18
23.63419,69.76,41.12,0.0,22.94,30.8,31.95
23.66531,68.24,41.12,0.0,23.01,30.87,32.03
23.696433,69.11,43.28,0.0,24.16,32.17,33.32
23.72773,69.97,41.19,0.0,23.08,30.94,32.1
23.758998,69.03,43.28,0.0,24.09,32.24,33.25
23.794896,70.26,41.33,0.0,23.15,31.02,32.17
23.872866,69.18,43.42,0.0,24.16,32.31,33.4
23.904097,70.26,41.48,0.0,23.22,31.02,32.24
23.935298,69.32,43.5,0.0,24.31,32.31,33.47
23.966847,70.91,42.63,0.0,23.87,31.95,33.25
23.997998,71.05,41.69,0.0,23.44,31.23,32.46
24.029145,69.47,43.64,0.0,24.31,32.46,33.68
24.075828,70.77,41.69,0.0,23.3,31.23,32.46
24.10732,69.68,43.78,0.0,24.38,32.53,33.68
24.169556,71.05,41.76,0.0,23.37,31.38,32.53
24.200928,69.9,43.86,0.0,24.38,32.6,33.76
24.23225,70.98,41.91,0.0,23.37,31.38,32.6
24.263453,69.61,41.91,0.0,23.44,31.45,32.6
24.2995,70.33,44.0,0.0,24.52,32.75,33.83
24.330583,71.41,41.91,0.0,23.51,31.52,32.75
24.377247,70.19,44.07,0.0,24.6,32.75,33.83
24.408598,71.49,42.13,0.0,23.51,31.52,32.67
24.471222,70.33,44.07,0.0,24.6,32.82,33.9
24.5024,71.78,42.05,0.0,23.66,31.66,32.82
24.533462,70.4,44.15,0.0,24.6,32.89,33.97
24.580326,73.07,43.71,0.0,24.6,32.89,34.12
24.611592,71.41,42.13,0.0,23.73,31.66,32.96
24.642939,70.55,44.29,0.0,24.67,32.96,34.12
24.674205,72.14,42.27,0.0,23.87,31.88,33.18
24.705531,70.62,44.29,0.0,24.81,33.04,34.26
24.767973,72.57,43.57,0.0,24.38,32.75,34.12
24.806458,73.15,43.71,0.0,24.74,32.96,34.33
24.837902,71.78,42.49,0.0,23.87,31.81,33.18
24.869077,70.4,42.49,0.0,23.87,31.95,33.32
24.916018,71.34,44.72,0.0,24.96,33.25,34.48
24.947305,72.35,42.63,0.0,23.95,32.03,33.4
24.978592,70.91,44.65,0.0,24.96,33.4,34.62
25.009777,73.07,43.86,0.0,24.67,33.18,34.55
25.072169,72.57,42.92,0.0,24.09,32.24,33.61
25.118894,70.62,42.7,0.0,24.09,32.31,33.54
25.150261,71.27,44.87,0.0,25.03,33.61,34.77
25.181596,73.8,44.51,0.07,25.1,33.47,34.84
25.212732,72.21,42.85,0.0,24.23,32.46,33.9
25.243971,71.13,44.87,0.0,25.17,33.54,34.98
25.275339,72.93,42.99,0.0,24.31,32.46,33.9
25.309124,71.13,45.01,0.0,25.17,33.68,34.98
25.387473,73.29,44.15,0.0,24.96,33.47,34.91
25.418739,73.22,43.35,0.07,24.45,32.67,34.05
25.449928,71.2,45.16,0.0,25.17,33.9,35.06
25.481197,73.65,43.57,0.07,24.52,32.96,34.12
25.512325,71.13,45.37,0.0,25.17,34.05,35.2
25.543452,73.29,43.5,0.0,24.45,33.04,34.19
25.59032,71.2,45.52,0.0,25.17,34.19,35.27
25.621785,73.22,43.64,0.0,24.45,33.11,34.19
25.684076,71.27,45.73,0.0,25.24,34.33,35.42
25.715498,73.8,45.16,0.0,25.17,34.12,35.27
25.746626,73.29,43.86,0.0,24.6,33.25,34.41
25.777777,71.13,45.73,0.0,25.24,34.33,35.34
25.821406,73.8,44.07,0.0,24.67,33.32,34.48
25.85269,71.27,46.02,0.0,25.39,34.55,35.63
25.884113,73.43,44.07,0.0,24.6,33.4,34.48
25.915332,71.41,46.09,0.0,25.39,34.62,35.63
25.993246,73.8,45.59,0.0,25.32,34.41,35.56
26.024647,73.72,44.51,0.0,24.74,33.54,34.62
26.055911,71.56,46.38,0.0,25.39,34.77,35.7
26.087119,73.8,44.72,0.07,24.74,33.76,34.69
26.118455,71.27,46.53,0.0,25.46,35.06,35.85
26.149804,73.72,44.65,0.0,24.67,33.83,34.69
26.180929,71.78,46.67,0.0,25.53,35.13,35.85
26.227687,73.58,44.79,0.0,24.67,33.9,34.84
26.290208,71.63,46.81,0.0,25.53,35.06,35.99
26.327218,73.8,46.38,0.0,25.39,34.91,35.92
26.358728,73.8,44.94,0.0,24.81,33.97,34.98
26.389899,71.7,46.96,0.0,25.46,35.2,35.99
26.421176,73.8,45.23,0.0,24.88,33.97,34.98
26.452476,71.63,47.46,0.0,25.68,35.27,36.14
26.483637,73.8,45.23,0.0,24.88,34.12,35.06
26.530456,71.99,47.25,0.0,25.82,35.34,36.21
26.592992,73.8,46.67,0.0,25.53,35.13,36.07
26.62418,73.8,45.59,0.07,25.03,34.26,35.2
26.655498,71.92,47.46,0.0,25.75,35.49,36.21
26.68668,73.8,45.88,0.07,25.03,34.48,35.27
26.733585,72.21,47.75,0.0,25.89,35.78,36.5
26.764875,73.8,45.8,0.0,24.96,34.41,35.34
26.796025,71.85,48.11,0.0,25.75,35.7,36.5
26.834251,73.8,45.88,0.0,25.03,34.48,35.42
26.896991,71.85,48.04,0.0,25.89,35.7,36.5
26.928189,73.8,47.32,0.0,25.75,35.63,36.43
26.959242,73.8,45.95,0.0,25.17,34.62,35.56
26.990727,71.78,48.11,0.0,25.89,35.78,36.57
27.037331,73.8,46.24,0.0,25.17,34.77,35.63
27.068775,72.28,48.26,0.0,26.18,35.99,36.86
27.100024,73.8,46.31,0.0,25.24,34.77,35.7
27.131415,72.5,48.47,0.0,26.25,36.21,37.08
27.193547,73.8,47.61,0.0,25.89,35.85,36.79
27.225079,73.8,46.67,0.07,25.39,34.91,35.92
27.271941,72.64,48.62,0.0,26.25,36.35,37.08
27.303045,73.8,46.89,0.07,25.39,35.2,35.99
27.339686,71.99,49.12,0.0,26.18,36.35,37.15
27.371819,73.8,46.89,0.0,25.32,35.27,35.92
27.402927,72.14,49.12,0.0,26.18,36.57,37.08
27.433927,73.8,46.89,0.0,25.32,35.34,35.99
27.496493,72.71,48.98,0.0,26.4,36.71,37.29
27.52784,73.8,48.47,0.0,26.18,36.43,37.22
27.574538,73.8,47.18,0.0,25.53,35.42,36.21
27.605938,72.28,49.12,0.0,26.4,36.57,37.29
27.637261,73.8,47.46,0.0,25.53,35.49,36.21
27.668307,72.71,49.77,0.0,26.47,36.93,37.65
27.69976,73.8,47.39,0.0,25.53,35.49,36.21
27.730907,72.06,49.92,0.0,26.33,36.79,37.36
27.809033,73.8,48.76,0.0,26.18,36.5,37.29
27.84381,73.8,47.82,0.07,25.68,35.7,36.43
27.875348,72.14,50.13,0.0,26.33,36.93,37.58
27.906506,73.8,48.04,0.07,25.68,35.92,36.5
27.937766,72.35,50.06,0.0,26.47,37.15,37.72
27.969066,73.8,47.97,0.0,25.6,36.14,36.57
28.000043,72.86,50.13,0.0,26.69,37.51,38.01
28.0469,73.8,48.04,0.0,25.6,35.99,36.64
28.109612,72.57,50.49,0.0,26.54,37.51,37.94
28.140755,73.8,49.63,0.0,26.33,37.15,37.8
28.172065,73.8,48.26,0.0,25.75,36.21,36.79
28.203193,72.35,50.49,0.0,26.61,37.51,38.09
28.234416,73.8,48.47,0.0,25.82,36.21,36.86
28.281462,72.21,50.93,0.0,26.61,37.51,37.94
28.312738,73.8,48.47,0.0,25.75,36.28,36.93
28.347356,72.79,50.64,0.0,26.83,37.72,38.16
28.40985,73.8,49.84,0.0,26.4,37.36,38.09
28.441246,73.8,48.83,0.0,25.97,36.5,37.15
28.472497,72.57,50.71,0.0,26.76,37.87,38.3
28.503736,73.8,49.05,0.07,25.97,36.71,37.22
28.550621,72.86,51.07,0.0,26.98,38.3,38.66
28.581894,73.8,48.98,0.0,25.82,36.79,37.22
28.613149,72.64,51.5,0.0,26.83,38.23,38.52
28.644311,73.8,48.98,0.0,25.89,36.86,37.29
28.706828,72.64,51.43,0.0,26.9,38.16,38.45
28.753525,73.8,50.57,0.0,26.76,38.09,38.45
28.784905,73.8,49.2,0.0,26.11,36.93,37.44
28.81616,72.42,51.58,0.0,26.98,38.3,38.59
28.849789,73.8,49.27,0.0,26.11,37.0,37.51
28.88104,73.07,51.5,0.0,27.34,38.59,38.88
28.912343,73.8,49.34,0.0,26.11,37.08,37.58
28.943655,73.0,51.94,0.0,27.26,38.73,39.17
29.021823,73.8,50.78,0.0,26.83,38.23,38.73
29.053127,73.8,49.77,0.07,26.33,37.29,37.8
29.084362,73.07,51.94,0.0,27.34,38.95,39.24
29.115482,73.8,49.7,0.0,26.18,37.36,37.8
29.146814,72.57,52.22,0.0,27.26,38.73,39.17
29.177989,73.8,49.77,0.0,26.33,37.36,37.87
29.224712,72.57,52.15,0.0,27.34,38.73,39.02
29.256197,73.8,49.84,0.0,26.33,37.44,37.94
29.318666,72.93,49.77,0.0,26.4,37.65,38.09
29.349679,72.71,52.44,0.0,27.34,38.88,39.1
29.385395,73.8,50.06,0.0,26.33,37.58,38.01
29.416581,73.15,52.3,0.0,27.55,39.17,39.46
29.447909,73.8,50.13,0.0,26.4,37.58,38.01
29.494664,73.07,52.73,0.0,27.48,39.24,39.53
29.526027,73.8,50.2,0.0,26.47,37.72,38.09
29.55737,72.21,50.35,0.0,26.33,37.65,37.8
29.619937,73.0,52.51,0.0,27.41,39.31,39.38
29.651072,73.8,50.64,0.07,26.61,38.09,38.16
29.682359,72.79,53.09,0.0,27.48,39.46,39.46
29.729251,73.8,50.57,0.0,26.54,38.09,38.16
29.760451,72.79,53.02,0.0,27.7,39.53,39.38
29.791539,73.8,50.64,0.0,26.61,38.16,38.16
29.822849,73.22,53.02,0.0,27.77,39.67,39.74
29.854288,73.8,50.71,0.0,26.69,38.16,38.23
29.92156,72.86,50.93,0.0,26.61,38.16,38.3
29.953024,73.29,53.16,0.0,27.84,39.89,39.82
29.984314,73.8,50.93,0.0,26.69,38.3,38.3
30.031184,73.15,53.6,0.0,27.77,39.82,39.74
30.062246,73.8,51.0,0.0,26.76,38.37,38.37
30.093495,72.5,53.6,0.0,27.7,39.82,39.6
30.124633,73.8,51.07,0.0,26.76,38.45,38.45
30.156033,73.15,53.31,0.0,27.99,40.11,39.89
30.23416,73.8,52.51,0.0,27.48,39.67,39.6
30.265375,73.8,51.43,0.07,26.9,38.73,38.59
30.296594,72.79,53.52,0.0,27.99,40.32,39.96
30.328043,73.8,51.36,0.0,26.83,38.81,38.59
30.359155,73.29,53.88,0.0,27.99,40.47,40.18
30.397106,73.8,51.43,0.0,26.83,38.88,38.66
30.428525,73.0,54.17,0.0,27.84,40.39,40.03
30.459787,73.8,51.58,0.0,26.83,38.95,38.73
30.522281,72.35,51.5,0.0,26.83,38.88,38.52
30.569095,73.36,54.39,0.0,27.99,40.54,40.18
30.600193,73.8,51.58,0.0,26.98,39.1,38.81
30.63154,72.57,54.1,0.0,28.06,40.54,39.96
30.662882,73.8,51.72,0.0,26.98,39.17,38.88
30.694132,73.29,54.03,0.0,28.27,40.83,40.32
30.725298,73.8,51.79,0.0,27.05,39.24,38.95
30.772252,73.22,54.61,0.0,28.2,40.9,40.47
30.834708,73.8,53.23,0.0,27.77,40.39,40.11
30.86576,73.8,52.15,0.0,27.19,39.46,39.17
30.903791,73.22,54.53,0.0,28.35,41.04,40.61
30.93534,73.8,52.01,0.0,27.12,39.46,39.17
30.966593,72.93,54.75,0.0,28.2,40.9,40.54
30.997691,73.8,52.15,0.0,27.26,39.53,39.24
31.02894,72.86,54.61,0.0,28.42,41.04,40.54
31.075628,73.8,52.15,0.0,27.34,39.6,39.31
31.138289,73.07,52.22,0.0,27.48,39.82,39.46
31.169641,72.86,54.89,0.0,28.49,41.19,40.54
31.200814,73.8,52.37,0.0,27.34,39.82,39.38
31.232034,73.29,54.89,0.0,28.63,41.55,40.97
31.263294,73.8,52.44,0.0,27.41,39.89,39.46
31.31022,73.15,55.18,0.0,28.56,41.4,40.83
31.341192,73.8,52.51,0.0,27.41,39.89,39.46
31.372682,72.5,55.25,0.0,28.42,41.26,40.68
31.440724,73.8,54.1,0.0,28.13,41.12,40.68
31.471891,73.8,52.95,0.07,27.55,40.11,39.6
31.502883,72.86,55.47,0.0,28.49,41.48,40.9
31.534382,73.8,52.8,0.0,27.55,40.18,39.67
31.565366,72.93,55.25,0.0,28.71,41.76,41.04
31.612419,73.8,52.95,0.0,27.55,40.25,39.67
31.643635,73.29,55.54,0.0,28.71,41.91,41.33
31.674962,73.8,53.02,0.0,27.55,40.25,39.82
31.737422,72.57,53.09,0.0,27.48,40.25,39.74
31.768541,73.65,55.54,0.0,28.85,42.05,41.4
31.815311,73.8,53.02,0.0,27.62,40.47,39.82
31.846548,73.15,55.83,0.0,28.78,42.13,41.4
31.877794,73.8,53.16,0.0,27.7,40.47,39.96
31.909034,72.71,55.98,0.0,28.78,41.91,41.19
31.943238,73.8,53.31,0.0,27.77,40.54,39.96
31.974432,73.43,55.76,0.0,29.0,42.34,41.55
32.037054,73.8,54.82,0.0,28.49,41.84,41.26
32.083744,73.8,53.74,0.0,27.91,40.68,40.11
32.114904,73.15,55.98,0.0,29.07,42.49,41.62
32.146359,73.8,53.6,0.0,27.77,40.68,40.18
32.1777,73.29,56.26,0.0,29.0,42.49,41.76
32.2089,73.8,53.67,0.0,27.84,40.75,40.25
32.24009,73.07,56.55,0.0,28.85,42.41,41.62
32.286772,73.8,53.74,0.0,27.84,40.9,40.32
32.349189,72.5,53.67,0.0,27.91,40.83,40.18
32.380578,73.43,56.7,0.0,29.0,42.63,41.91
32.411824,73.8,53.81,0.0,28.06,40.97,40.39
32.449952,73.15,56.55,0.0,29.21,42.63,41.69
32.481035,73.8,53.96,0.0,28.06,41.12,40.47
32.512331,73.36,56.41,0.0,29.36,42.92,42.05
32.543361,73.8,53.96,0.0,28.06,41.26,40.47
32.5902,73.22,56.91,0.0,29.28,42.85,42.05
32.652802,73.8,55.54,0.0,28.78,42.49,41.76
32.684061,73.8,54.39,0.0,28.2,41.33,40.68
32.715374,73.22,56.99,0.0,29.36,43.06,42.27
32.746666,73.8,54.32,0.0,28.13,41.4,40.75
32.777877,72.86,57.06,0.0,29.14,42.85,42.13
32.824649,73.8,54.32,0.0,28.2,41.48,40.75
32.855908,73.15,56.99,0.0,29.43,43.21,42.27
32.887166,73.8,54.39,0.0,28.27,41.55,40.75
32.955497,72.86,54.39,0.0,28.27,41.62,40.9
32.986768,73.43,57.2,0.0,29.64,43.28,42.27
33.017757,73.8,54.46,0.0,28.35,41.62,40.83
33.048945,73.43,57.06,0.0,29.64,43.5,42.56
33.080396,73.8,54.61,0.0,28.42,41.76,40.97
33.127298,73.22,57.49,0.0,29.5,43.42,42.56
33.158514,73.8,54.61,0.0,28.49,41.84,40.97
33.189707,72.86,57.49,0.0,29.57,43.28,42.27
33.252202,73.8,56.26,0.0,29.21,43.06,42.2
33.283561,73.8,55.04,0.0,28.63,42.05,41.19
33.330306,72.86,57.64,0.0,29.64,43.42,42.34
33.361649,73.8,54.97,0.0,28.56,42.05,41.12
33.392786,73.22,57.42,0.0,29.86,43.86,42.7
33.42407,73.8,54.97,0.0,28.56,42.2,41.19
33.451909,73.36,57.78,0.0,29.93,44.0,42.92
33.498785,73.8,55.04,0.0,28.63,42.27,41.26
33.561481,72.5,55.18,0.0,28.49,42.2,41.19
33.59272,73.72,57.78,0.0,29.93,44.15,42.99
33.62396,73.8,55.11,0.0,28.71,42.41,41.33
33.65525,73.15,58.07,0.0,29.86,44.0,42.92
33.686557,73.8,55.18,0.0,28.78,42.41,41.4
33.733256,72.86,58.0,0.0,30.01,44.07,42.85
33.764351,73.8,55.33,0.0,28.78,42.41,41.48
33.795773,73.43,57.78,0.0,30.15,44.29,43.21
33.858227,73.8,57.13,0.0,29.64,43.86,42.85
33.889542,73.8,55.54,0.0,28.92,42.56,41.62
33.920868,73.29,58.0,0.0,30.15,44.51,43.35
33.956198,73.8,55.54,0.0,28.92,42.56,41.69
34.003079,73.36,58.65,0.0,30.15,44.43,43.28
34.034446,73.8,55.69,0.0,28.92,42.7,41.76
34.06579,73.07,58.5,0.0,30.01,44.29,43.21
34.097112,73.8,55.76,0.0,29.0,42.77,41.76
34.159471,73.0,55.76,0.0,29.21,42.92,41.69
34.190531,73.22,58.72,0.0,30.22,44.58,43.28
34.237394,73.8,55.98,0.0,29.07,42.92,41.84
34.268636,73.0,58.65,0.0,30.37,44.72,43.28
34.300125,73.8,56.05,0.0,29.14,43.06,41.91
34.331298,73.43,58.72,0.0,30.44,44.87,43.57
34.362614,73.8,56.05,0.0,29.14,43.06,42.05
34.39376,73.29,59.08,0.0,30.37,44.87,43.57
34.462128,73.8,57.71,0.0,30.01,44.36,43.21
34.493736,73.8,56.55,0.07,29.36,43.28,42.13
34.540442,73.22,59.29,0.0,30.51,45.08,43.78
34.571641,73.8,56.41,0.0,29.21,43.28,42.2
34.602841,72.93,59.29,0.0,30.37,44.79,43.5
34.634111,73.8,56.48,0.0,29.28,43.35,42.2
34.674829,73.36,58.93,0.0,30.65,45.16,43.86
34.706087,73.8,57.92,0.0,30.08,44.58,43.5
34.768685,73.8,56.77,0.0,29.36,43.5,42.34
34.800007,73.43,59.37,0.0,30.8,45.37,43.86
34.831225,73.8,56.63,0.0,29.5,43.57,42.41
34.878145,73.43,59.51,0.0,30.8,45.44,44.15
34.909376,73.8,56.7,0.0,29.5,43.64,42.56
34.94055,73.22,59.73,0.0,30.73,45.37,44.15
34.97888,73.8,56.77,0.0,29.57,43.71,42.56
35.010442,72.93,59.66,0.0,30.8,45.3,44.0
35.072856,73.8,58.36,0.0,30.44,45.08,43.93
35.104041,73.8,57.2,0.0,29.79,43.86,42.85
35.135217,72.79,59.8,0.0,30.87,45.44,44.15
35.166618,73.8,56.99,0.0,29.64,43.86,42.77
35.213204,73.51,59.58,0.0,31.02,45.73,44.51
35.244609,73.8,57.13,0.0,29.72,44.0,42.85
35.27588,73.36,60.16,0.0,31.02,45.8,44.58
35.307091,73.8,57.2,0.0,29.79,44.0,42.92
35.369655,72.93,57.42,0.0,29.72,44.07,42.85
35.416454,73.36,60.09,0.0,31.02,45.95,44.65
35.447538,73.8,57.35,0.0,29.86,44.22,42.92
35.481669,73.0,60.38,0.0,30.8,45.88,44.43
35.512915,73.8,57.42,0.0,29.86,44.29,42.99
35.544157,73.0,60.23,0.0,31.16,46.09,44.51
35.575405,73.8,57.56,0.0,29.93,44.36,42.99
35.606853,73.43,60.38,0.0,31.3,46.24,44.72
35.685081,73.8,59.15,0.0,30.73,45.59,44.36
35.716125,73.8,57.92,0.0,30.08,44.51,43.28
35.74727,73.36,60.3,0.0,31.3,46.45,45.01
35.778819,73.8,57.78,0.0,30.01,44.58,43.28
