X,Y,Z,A0,A1,A2,A5,A6,A7
20.470588,-0.778593,0.464030,50.93,29.36,0.0,17.38,24.88,24.16
20.529412,-0.778468,0.464336,50.13,29.43,0.0,17.38,24.96,24.16
20.588235,-0.778756,0.464691,50.64,31.02,0.0,18.17,25.97,25.03
20.647059,-0.778938,0.464540,51.21,29.36,0.0,17.6,25.1,24.16
20.705882,-0.778833,0.464597,50.93,31.02,0.0,18.32,26.11,24.96
20.764706,-0.779042,0.464978,51.58,29.57,0.0,17.74,25.17,24.31
20.823529,-0.779283,0.464944,51.07,31.23,0.0,18.46,26.25,25.1
20.882353,-0.779333,0.465003,51.86,29.86,0.0,17.74,25.32,24.38
20.941176,-0.779479,0.465263,51.43,31.23,0.0,18.54,26.33,25.17
21.000000,-0.779544,0.465286,52.3,30.73,0.0,18.1,26.04,24.96
21.058824,-0.779483,0.465422,52.44,30.15,0.0,18.03,25.6,24.67
21.117647,-0.779330,0.465753,51.65,31.52,0.0,18.54,26.47,25.39
21.176471,-0.779332,0.465770,52.51,30.15,0.0,17.96,25.6,24.67
21.235294,-0.779457,0.465795,51.94,31.74,0.0,18.61,26.4,25.46
21.294118,-0.779498,0.466138,52.73,30.29,0.0,17.96,25.68,24.81
21.352941,-0.779563,0.466282,52.22,31.81,0.0,18.68,26.69,25.53
21.411765,-0.779854,0.466229,53.09,30.44,0.0,18.03,25.82,24.81
21.470588,-0.779939,0.466294,52.3,30.58,0.0,18.03,25.97,24.88
21.529412,-0.780037,0.466565,52.73,32.24,0.0,18.9,27.05,25.68
21.588235,-0.780153,0.466795,53.31,30.73,0.0,18.1,26.04,24.96
21.647059,-0.780263,0.466624,52.95,32.17,0.0,18.9,27.05,25.75
21.705882,-0.780247,0.466798,53.67,30.8,0.0,18.25,26.18,25.1
21.764706,-0.780418,0.467239,53.09,32.39,0.0,18.97,27.19,25.82
21.823529,-0.780573,0.467218,53.88,30.87,0.0,18.46,26.33,25.17
21.882353,-0.780710,0.467072,53.45,32.46,0.0,19.11,27.41,26.04
21.941176,-0.780742,0.467465,54.61,31.81,0.0,18.82,27.05,25.82
22.000000,-0.780786,0.467693,54.32,31.16,0.0,18.46,26.47,25.39
22.058824,-0.781075,0.467574,53.74,32.6,0.0,19.11,27.41,26.18
22.117647,-0.781347,0.467717,54.32,31.3,0.0,18.54,26.54,25.46
22.176471,-0.781313,0.467943,53.88,32.82,0.0,19.18,27.48,26.25
22.235294,-0.781131,0.468000,54.75,31.3,0.0,18.54,26.54,25.53
22.294118,-0.781144,0.468066,54.1,32.96,0.0,19.26,27.55,26.33
22.352941,-0.781150,0.468288,55.04,31.52,0.0,18.68,26.69,25.68
22.411765,-0.781038,0.468399,54.1,31.66,0.0,18.75,26.9,25.6
22.470588,-0.781068,0.468425,54.82,33.25,0.0,19.55,27.99,26.54
22.529412,-0.781009,0.468786,55.25,31.66,0.0,18.75,27.05,25.68
22.588235,-0.780822,0.468851,54.82,33.32,0.0,19.55,28.13,26.69
22.647059,-0.781113,0.468769,55.54,31.81,0.0,18.82,27.26,25.89
22.705882,-0.781439,0.469065,55.11,33.32,0.0,19.62,28.2,26.76
22.764706,-0.781286,0.469202,55.83,31.88,0.0,18.97,27.26,25.97
22.823529,-0.781251,0.469098,55.33,33.4,0.0,19.69,28.27,26.9
22.882353,-0.781616,0.469235,56.41,32.75,0.0,19.4,27.91,26.61
22.941176,-0.781574,0.469682,56.63,32.03,0.0,19.18,27.55,26.25
23.000000,-0.781508,0.469559,55.76,33.61,0.0,19.83,28.49,27.12
23.058824,-0.781977,0.469423,56.63,32.24,0.0,19.11,27.7,26.33
23.117647,-0.782261,0.469839,56.05,33.76,0.0,19.83,28.78,27.26
23.176471,-0.782021,0.470043,56.91,32.31,0.0,19.11,27.77,26.47
23.235294,-0.782159,0.469963,56.19,34.05,0.0,19.91,28.78,27.41
23.294118,-0.782456,0.469981,57.06,32.46,0.0,19.26,27.84,26.61
23.352941,-0.782092,0.470224,56.12,32.6,0.0,19.33,27.91,26.61
23.411765,-0.782192,0.470350,56.77,34.26,0.0,20.27,29.0,27.48
23.470588,-0.782730,0.470341,57.42,32.6,0.0,19.47,28.06,26.54
23.529412,-0.782739,0.470293,56.91,34.33,0.0,20.34,29.21,27.48
23.588235,-0.782747,0.470612,57.78,32.82,0.0,19.47,28.2,26.69
23.647059,-0.783324,0.470827,57.13,34.48,0.0,20.27,29.28,27.62
23.705882,-0.783585,0.470621,58.07,32.96,0.0,19.55,28.27,26.83
23.764706,-0.783639,0.470740,57.35,34.69,0.0,20.34,29.43,27.77
23.823529,-0.783931,0.471131,58.5,33.9,0.0,19.98,28.92,27.55
23.882353,-0.784139,0.471151,58.79,33.18,0.0,19.83,28.49,27.12
23.941176,-0.784110,0.471134,57.64,34.77,0.0,20.48,29.57,27.91
24.000000,-0.784313,0.471349,58.79,33.25,0.0,19.76,28.49,27.12
24.058824,-0.784694,0.471442,58.07,34.98,0.0,20.56,29.79,28.06
24.117647,-0.784686,0.471499,59.08,33.54,0.0,19.91,28.85,27.19
24.176471,-0.784736,0.471666,58.36,35.2,0.0,20.63,29.86,28.2
24.235294,-0.784836,0.471737,59.29,33.68,0.0,19.83,28.85,27.34
24.294118,-0.784634,0.471772,58.28,33.76,0.0,19.98,28.92,27.34
24.352941,-0.784319,0.472114,58.79,35.56,0.0,20.92,30.01,28.27
24.411765,-0.784590,0.472202,59.44,33.83,0.0,20.12,29.0,27.34
24.470588,-0.784756,0.471987,58.86,35.49,0.0,20.92,30.15,28.35
24.529412,-0.782760,0.471093,59.73,33.9,0.0,20.12,29.07,27.41
24.588235,-0.782859,0.471421,59.22,35.63,0.0,20.99,30.22,28.42
24.647059,-0.783064,0.471354,60.09,34.12,0.0,20.19,29.28,27.55
24.705882,-0.782962,0.471370,59.51,35.78,0.0,20.99,30.37,28.42
24.764706,-0.783026,0.471718,60.67,35.13,0.0,20.63,29.93,28.2
24.823529,-0.783385,0.471835,60.95,34.33,0.0,20.41,29.57,27.7
24.882353,-0.783492,0.471716,59.8,35.92,0.0,21.13,30.58,28.71
24.941176,-0.783661,0.471866,60.67,34.48,0.0,20.41,29.57,27.91
25.000000,-0.785873,0.473378,60.02,36.14,0.0,21.2,30.73,28.85
25.058824,-0.785967,0.473222,60.95,34.48,0.0,20.41,29.72,27.91
25.117647,-0.784224,0.472084,60.38,36.21,0.0,21.35,30.87,28.85
25.176471,-0.784432,0.472349,61.24,34.55,0.0,20.56,29.79,27.91
25.235294,-0.784446,0.472431,60.3,34.69,0.0,20.48,29.93,27.99
25.294118,-0.784647,0.472492,60.95,36.43,0.0,21.49,31.02,29.0
25.352941,-0.784844,0.472663,61.6,34.62,0.0,20.7,30.01,28.06
25.411765,-0.784954,0.472776,61.03,36.5,0.0,21.49,31.23,29.07
25.470588,-0.785152,0.472834,61.68,34.84,0.0,20.7,30.15,28.2
25.529412,-0.786762,0.474037,61.24,36.57,0.0,21.57,31.3,29.28
25.588235,-0.785107,0.473068,62.04,34.91,0.0,20.84,30.22,28.35
25.647059,-0.785047,0.473068,61.46,36.64,0.0,21.71,31.38,29.28
25.705882,-0.785060,0.473262,62.83,35.99,0.0,21.28,30.94,29.0
25.764706,-0.786865,0.474763,62.83,35.13,0.0,21.13,30.51,28.63
25.823529,-0.784844,0.473472,61.82,36.79,0.0,21.71,31.59,29.43
25.882353,-0.784887,0.473464,62.76,35.27,0.0,20.99,30.58,28.63
25.941176,-0.784969,0.473684,62.11,37.08,0.0,21.71,31.81,29.64
26.000000,-0.784827,0.473934,62.9,35.56,0.0,20.99,30.65,28.71
26.058824,-0.785801,0.474487,62.25,37.22,0.0,21.93,31.74,29.72
26.117647,-0.784839,0.474003,63.12,35.56,0.0,21.13,30.73,28.85
26.176471,-0.784882,0.474270,62.18,35.63,0.0,21.13,30.87,28.85
26.235294,-0.784786,0.474213,62.97,37.44,0.0,22.07,32.03,29.86
26.294118,-0.784935,0.474154,63.62,35.7,0.0,21.2,31.02,28.92
26.352941,-0.785019,0.474404,63.05,37.36,0.0,22.07,32.17,29.93
26.411765,-0.784946,0.474586,63.91,35.78,0.0,21.28,31.16,29.07
26.470588,-0.784986,0.474550,63.26,37.51,0.0,22.14,32.24,30.08
26.529412,-0.785152,0.474610,64.13,35.99,0.0,21.35,31.23,29.14
26.588235,-0.787191,0.476002,63.33,37.8,0.0,22.21,32.39,30.15
26.647059,-0.785365,0.474854,64.63,37.0,0.0,21.85,31.95,29.86
26.705882,-0.785324,0.474939,64.85,36.21,0.0,21.57,31.38,29.5
26.764706,-0.786305,0.475710,63.77,37.94,0.0,22.36,32.53,30.37
26.823529,-0.785240,0.475105,64.78,36.21,0.0,21.57,31.45,29.43
26.882353,-0.785537,0.475259,64.13,38.16,0.0,22.43,32.6,30.37
26.941176,-0.785595,0.475343,65.07,36.5,0.0,21.57,31.59,29.57
27.000000,-0.785525,0.475334,64.42,38.37,0.0,22.43,32.75,30.65
27.058824,-0.785678,0.475436,65.35,36.64,0.0,21.57,31.74,29.72
27.117647,-0.785728,0.475634,64.13,36.71,0.0,21.64,31.74,29.72
27.176471,-0.785580,0.475668,64.78,38.52,0.0,22.65,32.96,30.73
27.235294,-0.785658,0.475627,65.5,36.71,0.0,21.85,31.88,29.79
27.294118,-0.785874,0.475793,64.92,38.59,0.0,22.79,33.11,30.73
27.352941,-0.785913,0.476067,66.0,36.86,0.0,21.85,32.03,29.79
27.411765,-0.787709,0.477218,65.35,38.73,0.0,22.79,33.25,30.8
27.470588,-0.786087,0.476000,66.15,37.08,0.0,21.93,32.1,29.93
27.529412,-0.786021,0.476156,65.5,38.88,0.0,22.79,33.32,30.94
27.588235,-0.785863,0.476261,66.8,38.09,0.0,22.43,33.04,30.73
27.647059,-0.786276,0.476223,66.87,37.36,0.0,22.07,32.46,30.22
27.705882,-0.786432,0.476279,65.64,39.02,0.0,22.86,33.61,31.23
27.764706,-0.786209,0.476364,66.73,37.22,0.0,22.07,32.39,30.29
27.823529,-0.786324,0.476591,66.0,39.1,0.0,23.01,33.61,31.3
27.882353,-0.786593,0.476499,67.09,37.36,0.0,22.14,32.53,30.29
27.941176,-0.787791,0.477135,66.36,39.31,0.0,23.08,33.76,31.38
28.000000,-0.788638,0.478025,67.37,37.65,0.0,22.21,32.6,30.29
28.058824,-0.788944,0.478013,66.15,37.72,0.0,22.21,32.75,30.29
28.117647,-0.788805,0.477841,66.87,39.6,0.0,23.3,34.05,31.45
28.176471,-0.788826,0.477991,67.59,37.72,0.0,22.36,32.89,30.44
28.235294,-0.787234,0.476950,66.87,39.6,0.0,23.3,34.12,31.59
28.294118,-0.787339,0.476864,67.74,37.72,0.0,22.5,32.96,30.51
28.352941,-0.787214,0.476920,67.09,39.6,0.0,23.37,34.26,31.66
28.411765,-0.787405,0.477133,68.02,37.8,0.0,22.58,33.04,30.65
28.470588,-0.787420,0.477194,67.45,39.74,0.0,23.51,34.33,31.66
28.529412,-0.787476,0.477298,68.67,38.95,0.0,23.15,33.9,31.38
28.588235,-0.789357,0.478597,68.82,37.87,0.0,22.79,33.32,30.87
28.647059,-0.787516,0.477438,67.74,39.96,0.0,23.59,34.62,31.88
28.705882,-0.787509,0.477444,68.75,38.23,0.0,22.79,33.47,30.94
28.764706,-0.787542,0.477558,67.88,40.18,0.0,23.66,34.69,32.03
28.823529,-0.787593,0.477620,68.89,38.37,0.0,22.86,33.47,31.09
28.882353,-0.787659,0.477583,68.17,40.18,0.0,23.8,34.84,32.1
28.941176,-0.787767,0.477828,69.11,38.45,0.0,22.94,33.61,31.09
29.000000,-0.787983,0.477909,68.1,38.37,0.0,23.01,33.76,31.09
29.058824,-0.788061,0.477782,68.67,40.39,0.0,23.95,35.06,32.17
29.117647,-0.788067,0.477827,69.47,38.52,0.0,23.01,33.83,31.09
29.176471,-0.788158,0.478134,68.82,40.39,0.0,23.95,35.13,32.24
29.235294,-0.788313,0.478071,69.83,38.66,0.0,23.08,33.97,31.3
29.294118,-0.788290,0.477946,68.96,40.61,0.0,24.02,35.2,32.39
29.352941,-0.788351,0.478226,69.9,38.81,0.0,23.15,33.97,31.52
29.411765,-0.788490,0.478282,69.18,40.61,0.0,24.16,35.27,32.46
29.470588,-0.788428,0.478248,70.48,39.82,0.0,23.8,34.84,32.31
29.529412,-0.788586,0.478370,70.77,39.02,0.0,23.44,34.19,31.66
29.588235,-0.788716,0.478531,69.54,40.83,0.0,24.31,35.49,32.67
29.647059,-0.788715,0.478454,70.69,39.24,0.0,23.37,34.33,31.74
29.705882,-0.788749,0.478501,69.83,41.19,0.0,24.31,35.56,32.75
29.764706,-0.788688,0.478736,70.84,39.31,0.0,23.37,34.48,31.88
29.823529,-0.788595,0.478727,70.12,41.26,0.0,24.31,35.78,32.89
29.882353,-0.788539,0.478763,70.98,39.46,0.0,23.37,34.48,32.03
29.941176,-0.788380,0.479011,69.83,39.46,0.0,23.59,34.48,32.03
30.000000,-0.788082,0.479052,70.55,41.48,0.0,24.52,35.78,33.04
30.058824,-0.788012,0.479097,71.41,39.53,0.0,23.66,34.62,32.17
30.117647,-0.788075,0.479186,70.62,41.33,0.0,24.6,35.92,33.04
30.176471,-0.788086,0.479275,71.56,39.82,0.0,23.66,34.69,32.03
30.235294,-0.787942,0.479259,70.77,41.62,0.0,24.67,36.07,33.18
30.294118,-0.788038,0.479350,71.92,39.82,0.0,23.8,34.91,32.24
30.352941,-0.788214,0.479515,70.98,41.76,0.0,24.67,36.14,33.32
30.411765,-0.788305,0.479463,73.29,41.19,0.0,24.67,36.07,33.47
30.470588,-0.788329,0.479450,71.7,39.89,0.0,23.87,34.84,32.53
30.529412,-0.788380,0.479654,71.2,41.84,0.0,24.74,36.14,33.54
30.588235,-0.788254,0.479814,72.28,39.96,0.0,24.09,35.06,32.67
30.647059,-0.787947,0.479695,71.41,41.91,0.0,24.88,36.35,33.54
30.705882,-0.787871,0.479811,72.93,41.26,0.0,24.6,36.14,33.4
30.764706,-0.787769,0.480011,73.0,40.25,0.0,24.38,35.42,32.89
30.823529,-0.787715,0.480008,71.34,40.39,0.0,23.95,35.42,32.82
30.882353,-0.787820,0.479971,71.27,40.47,0.0,24.09,35.49,32.82
30.941176,-0.787959,0.480148,71.99,42.49,0.0,25.1,36.79,33.9
31.000000,-0.788194,0.480202,72.79,40.47,0.0,24.31,35.49,32.96
31.058824,-0.788430,0.480151,71.78,42.41,0.0,25.1,36.93,33.97
31.117647,-0.788573,0.480268,73.07,40.61,0.0,24.38,35.7,33.04
31.176471,-0.788504,0.480378,71.78,42.63,0.0,25.1,36.86,33.97
31.235294,-0.788441,0.480424,73.8,41.98,0.0,25.17,36.79,33.97
31.294118,-0.788368,0.480567,73.36,40.9,0.0,24.67,35.92,33.18
31.352941,-0.788273,0.480688,71.99,43.06,0.0,25.24,37.0,34.12
31.411765,-0.788190,0.480654,73.8,41.19,0.0,24.74,36.14,33.4
31.470588,-0.788184,0.480714,72.14,42.99,0.0,25.32,37.44,34.41
31.529412,-0.788148,0.480922,73.51,41.26,0.0,24.67,36.21,33.47
31.588235,-0.788058,0.480924,72.64,43.06,0.0,25.53,37.58,34.55
31.647059,-0.788211,0.480904,73.8,42.41,0.0,25.17,37.15,34.41
31.705882,-0.788195,0.481111,73.8,41.33,0.0,24.88,36.5,33.61
31.764706,-0.787976,0.481227,72.79,41.33,0.0,24.88,36.57,33.61
31.823529,-0.787888,0.481177,71.99,41.55,0.0,24.6,36.5,33.4
31.882353,-0.787941,0.481297,72.86,43.71,0.0,25.6,38.09,34.62
31.941176,-0.787814,0.481530,73.8,41.62,0.0,24.81,36.79,33.68
32.000000,-0.787678,0.481533,72.28,43.86,0.0,25.53,38.09,34.62
32.058824,-0.787772,0.481568,73.8,41.98,0.0,24.81,36.93,33.83
32.117647,-0.787704,0.481695,72.71,43.71,0.0,25.82,38.23,34.77
32.176471,-0.787582,0.481788,73.8,43.14,0.0,25.6,38.01,34.84
32.235294,-0.787731,0.481839,73.8,41.91,0.0,25.17,37.0,33.97
32.294118,-0.788026,0.481841,72.71,43.78,0.0,25.89,38.23,34.77
32.352941,-0.787839,0.481988,73.8,42.2,0.0,25.24,37.29,34.05
32.411765,-0.787749,0.482153,73.07,44.36,0.0,26.04,38.73,35.13
32.470588,-0.787792,0.482148,73.8,42.49,0.0,25.1,37.29,34.05
32.529412,-0.787595,0.482132,72.42,44.58,0.0,25.75,38.73,35.27
32.588235,-0.787475,0.482363,73.8,43.64,0.0,25.53,38.45,35.06
32.647059,-0.787616,0.482495,73.8,42.85,0.0,25.32,37.51,34.41
32.705882,-0.787633,0.482413,72.64,42.99,0.0,25.17,37.65,34.48
32.764706,-0.787523,0.482532,72.79,42.77,0.0,25.24,37.72,34.41
32.823529,-0.787712,0.482664,73.0,45.08,0.0,26.18,38.95,35.2
32.882353,-0.787800,0.482705,73.8,42.85,0.0,25.32,37.8,34.41
32.941176,-0.787735,0.482684,73.36,44.79,0.0,26.47,39.46,35.56
33.000000,-0.787792,0.482859,73.8,43.06,0.0,25.39,38.01,34.48
33.058824,-0.787965,0.482812,73.29,45.37,0.0,26.4,39.53,35.7
33.117647,-0.787834,0.482917,73.8,44.43,0.0,26.11,39.1,35.42
33.176471,-0.787780,0.483160,73.8,43.35,0.0,25.6,38.16,34.77
33.235294,-0.787862,0.483151,73.22,45.37,0.0,26.54,39.53,35.78
33.294118,-0.787704,0.483123,73.8,43.64,0.0,25.82,38.3,34.91
33.352941,-0.787563,0.483457,72.86,45.8,0.0,26.33,39.46,35.85
33.411765,-0.787636,0.483494,73.8,43.78,0.0,25.75,38.3,34.84
33.470588,-0.787525,0.483366,72.79,45.73,0.0,26.61,39.74,35.78
33.529412,-0.787300,0.483621,73.8,44.87,0.0,26.25,39.38,35.7
33.588235,-0.787321,0.483781,73.8,44.0,0.0,25.82,38.66,35.13
33.647059,-0.787410,0.483686,72.79,44.07,0.0,25.6,38.52,34.91
33.705882,-0.787439,0.483673,73.07,44.36,0.0,25.75,38.88,35.2
33.764706,-0.787478,0.483949,73.29,46.17,0.0,26.76,40.39,36.28
33.823529,-0.787490,0.483946,73.8,44.15,0.0,25.82,39.02,35.13
33.882353,-0.787598,0.483829,73.36,46.45,0.0,26.83,40.47,36.35
33.941176,-0.787551,0.484086,73.8,44.29,0.0,25.97,39.02,35.2
34.000000,-0.787570,0.484244,72.42,44.51,0.0,25.68,38.88,35.06
34.058824,-0.787709,0.484126,73.8,46.74,0.0,27.12,40.61,36.35
34.117647,-0.787781,0.484160,73.8,44.43,0.0,26.04,39.31,35.27
34.176471,-0.787779,0.484369,73.29,46.81,0.0,26.76,40.68,36.5
34.235294,-0.787886,0.484348,73.8,44.58,0.0,26.04,39.46,35.49
34.294118,-0.787959,0.484294,73.15,46.67,0.0,27.12,40.83,36.57
34.352941,-0.787966,0.484537,73.8,44.65,0.0,26.18,39.46,35.56
34.411765,-0.788005,0.484594,73.51,46.81,0.0,27.26,40.97,36.86
34.470588,-0.788060,0.484531,73.8,45.95,0.0,26.83,40.54,36.5
34.529412,-0.788063,0.484689,73.8,44.94,0.0,26.4,39.67,35.85
34.588235,-0.787974,0.484780,73.51,47.03,0.0,27.26,41.26,37.08
34.647059,-0.788011,0.484786,73.8,45.01,0.0,26.33,39.82,35.92
34.705882,-0.787972,0.484866,73.51,47.39,0.0,27.34,41.4,37.15
34.764706,-0.788003,0.484987,73.8,45.23,0.0,26.33,39.96,35.92
34.823529,-0.788162,0.485005,72.93,47.68,0.0,27.19,41.19,36.86
34.882353,-0.788247,0.484958,73.8,45.37,0.0,26.4,39.96,35.99
34.941176,-0.788263,0.485193,73.15,45.01,0.0,26.47,40.03,36.14
35.000000,-0.788203,0.485291,73.51,47.61,0.0,27.41,41.4,37.15
35.058824,-0.788211,0.485125,73.8,45.37,0.0,26.61,40.11,36.07
35.117647,-0.788229,0.485286,73.58,47.54,0.0,27.77,41.84,37.44
35.176471,-0.788223,0.485539,73.8,45.59,0.0,26.69,40.32,36.14
35.235294,-0.788380,0.485366,73.65,47.9,0.0,27.77,41.91,37.44
35.294118,-0.788452,0.485363,73.8,45.73,0.0,26.69,40.39,36.28
35.352941,-0.788390,0.485745,73.43,47.97,0.0,27.62,41.84,37.51
35.411765,-0.788433,0.485730,73.8,47.03,0.0,27.41,41.48,37.29
35.470588,-0.788527,0.485580,73.8,45.95,0.0,27.05,40.54,36.5
35.529412,-0.788397,0.485789,73.36,48.26,0.0,27.91,42.2,37.72
35.588235,-0.788373,0.485953,73.8,45.95,0.0,26.9,40.68,36.43
35.647059,-0.788444,0.485888,73.15,48.26,0.0,27.99,42.05,37.51
35.705882,-0.788628,0.485946,73.8,46.17,0.0,26.98,40.68,36.5
35.764706,-0.788577,0.486078,73.58,48.33,0.0,28.06,42.27,37.94
35.823529,-0.788613,0.486099,73.8,46.31,0.0,26.98,40.83,36.71
35.882353,-0.788838,0.486117,73.22,46.45,0.0,27.05,40.97,36.71
35.941176,-0.788822,0.486287,73.22,46.17,0.0,27.12,41.04,36.71
36.000000,-0.788902,0.486251,73.07,46.67,0.0,26.98,40.83,36.64
36.058824,-0.789193,0.486219,73.51,48.83,0.0,28.13,42.7,38.01
36.117647,-0.789340,0.486425,73.8,46.6,0.0,27.19,41.26,36.71
36.176471,-0.789316,0.486477,73.36,48.83,0.0,27.99,42.7,37.87
36.235294,-0.789573,0.486400,73.8,46.89,0.0,27.19,41.33,36.71
36.294118,-0.789809,0.486487,73.36,48.91,0.0,28.35,42.99,37.94
36.352941,-0.789747,0.486732,73.8,48.04,0.0,27.84,42.56,37.8
36.411765,-0.789894,0.486632,73.8,46.96,0.0,27.41,41.69,37.15
36.470588,-0.790163,0.486601,73.15,49.2,0.0,28.35,43.06,38.16
36.529412,-0.790176,0.486785,73.8,47.03,0.0,27.26,41.55,37.15
36.588235,-0.790055,0.486878,73.51,49.12,0.0,28.42,43.28,38.45
36.647059,-0.790318,0.486863,73.8,47.03,0.0,27.34,41.69,37.22
36.705882,-0.790448,0.486843,73.51,49.48,0.0,28.42,43.35,38.52
36.764706,-0.790461,0.487041,73.8,47.18,0.0,27.34,41.84,37.15
36.823529,-0.790752,0.487036,72.57,47.39,0.0,27.26,41.69,36.86
36.882353,-0.791023,0.486984,73.8,49.84,0.0,28.63,43.64,38.52
36.941176,-0.790959,0.487085,73.8,47.32,0.0,27.55,42.13,37.36
37.000000,-0.790920,0.487202,72.93,49.77,0.0,28.42,43.42,38.37
37.058824,-0.791018,0.487262,73.8,47.46,0.0,27.55,42.2,37.51
37.117647,-0.790882,0.487244,73.43,49.48,0.0,28.78,43.86,38.81
37.176471,-0.790812,0.487389,73.8,47.46,0.0,27.77,42.13,37.58
37.235294,-0.790914,0.487439,73.51,49.99,0.0,28.92,43.93,38.52
37.294118,-0.790855,0.487407,73.8,48.91,0.0,28.35,43.57,38.59
37.352941,-0.790628,0.487567,73.8,47.9,0.0,27.99,42.56,37.72
37.411765,-0.790733,0.487608,73.58,50.2,0.0,29.0,44.22,39.02
37.470588,-0.790845,0.487578,73.8,47.9,0.0,27.7,42.49,37.8
37.529412,-0.790675,0.487757,73.58,50.42,0.0,28.85,44.22,39.24
37.588235,-0.790558,0.487896,73.8,48.04,0.0,27.84,42.63,37.94
37.647059,-0.790567,0.487868,73.07,50.42,0.0,28.85,44.07,39.02
37.705882,-0.790434,0.487970,73.8,48.11,0.0,27.91,42.7,38.09
37.764706,-0.790400,0.488099,73.07,47.82,0.0,28.06,42.85,38.09
37.823529,-0.790604,0.488101,73.51,50.57,0.0,29.14,44.15,39.24
37.882353,-0.790781,0.488048,73.8,48.19,0.0,28.2,42.99,38.01
37.941176,-0.790949,0.488267,73.58,50.42,0.0,29.43,44.65,39.38
38.000000,-0.791096,0.488395,73.8,48.33,0.0,28.2,42.99,38.09
38.058824,-0.791284,0.488219,73.72,50.78,0.0,29.28,44.72,39.6
38.117647,-0.791469,0.488324,73.8,48.55,0.0,28.2,43.14,38.23
38.176471,-0.791567,0.488504,73.29,51.0,0.0,29.07,44.51,39.46
38.235294,-0.791755,0.488519,73.8,49.92,0.0,28.92,44.22,39.24
38.294118,-0.791819,0.488454,73.8,48.76,0.0,28.49,43.35,38.52
38.352941,-0.791778,0.488652,73.36,51.0,0.0,29.43,44.87,39.67
38.411765,-0.791764,0.488738,73.8,48.62,0.0,28.42,43.42,38.45
38.470588,-0.791792,0.488663,73.29,51.21,0.0,29.57,45.01,39.6
38.529412,-0.791789,0.488805,73.8,48.98,0.0,28.42,43.42,38.59
38.588235,-0.791791,0.488958,73.65,51.14,0.0,29.57,45.16,39.96
38.647059,-0.791886,0.488966,73.8,49.05,0.0,28.49,43.57,38.66
38.705882,-0.791960,0.488912,73.07,49.12,0.0,28.49,43.71,38.66
38.764706,-0.791970,0.489075,73.8,51.36,0.0,29.86,45.52,40.11
38.823529,-0.791975,0.489082,73.8,49.2,0.0,28.78,43.71,38.81
38.882353,-0.792092,0.489056,73.51,51.58,0.0,29.93,45.44,40.11
38.941176,-0.792036,0.489203,73.8,49.27,0.0,28.78,43.78,38.81
39.000000,-0.791886,0.489260,73.43,51.72,0.0,29.79,45.3,40.03
39.058824,-0.791850,0.489280,73.8,49.34,0.0,28.85,43.86,38.81
39.117647,-0.791793,0.489384,73.65,51.72,0.0,30.01,45.73,40.32
39.176471,-0.791670,0.489544,73.8,50.78,0.0,29.57,45.23,39.96
39.235294,-0.791485,0.489568,73.8,49.7,0.0,29.0,44.29,39.17
39.294118,-0.791486,0.489618,73.29,51.94,0.0,30.22,45.88,40.47
39.352941,-0.791514,0.489797,73.8,49.56,0.0,29.0,44.22,39.24
39.411765,-0.791484,0.489803,73.58,52.08,0.0,30.22,46.09,40.61
39.470588,-0.791558,0.489718,73.8,49.7,0.0,29.07,44.29,39.24
39.529412,-0.791557,0.489906,73.58,52.3,0.0,30.22,46.24,40.68
39.588235,-0.791350,0.490108,73.8,49.92,0.0,29.14,44.43,39.31
39.647059,-0.791330,0.490000,72.79,49.99,0.0,29.14,44.36,39.1
39.705882,-0.791398,0.490000,73.8,52.59,0.0,30.44,46.24,40.83
39.764706,-0.791383,0.490274,73.8,49.92,0.0,29.28,44.72,39.38
39.823529,-0.791394,0.490233,72.93,52.51,0.0,30.29,46.24,40.54
39.882353,-0.791506,0.490192,73.8,49.99,0.0,29.43,44.79,39.46
39.941176,-0.791601,0.490265,73.65,52.22,0.0,30.65,46.6,40.97
40.000000,-0.791639,0.490454,73.8,50.06,0.0,29.43,44.87,39.53
40.058824,-0.791716,0.490402,73.65,52.59,0.0,30.73,46.74,41.04
40.117647,-0.791784,0.490476,73.8,51.5,0.0,30.29,46.17,40.54
40.176471,-0.791681,0.490665,73.8,50.35,0.0,29.79,45.16,39.74
40.235294,-0.791700,0.490665,73.58,52.95,0.0,30.8,46.96,41.19
40.294118,-0.791830,0.490736,73.8,50.49,0.0,29.57,45.16,39.82
40.352941,-0.791888,0.490794,73.43,53.02,0.0,30.65,46.96,41.19
40.411765,-0.791866,0.490758,73.8,50.49,0.0,29.57,45.23,39.82
40.470588,-0.792089,0.490835,73.22,52.95,0.0,30.87,46.89,41.04
40.529412,-0.792224,0.490948,73.8,50.49,0.0,29.64,45.3,39.96
40.588235,-0.792151,0.490938,73.15,50.42,0.0,29.86,45.59,39.96
40.647059,-0.792321,0.490969,73.36,53.23,0.0,31.02,47.18,41.04
40.705882,-0.792501,0.491060,73.8,50.71,0.0,29.86,45.52,39.96
40.764706,-0.792488,0.491071,73.65,53.02,0.0,31.09,47.46,41.4
40.823529,-0.792580,0.491114,73.8,50.85,0.0,29.86,45.66,40.11
40.882353,-0.792912,0.491175,73.72,53.45,0.0,31.16,47.54,41.55
40.941176,-0.792938,0.491230,73.8,50.85,0.0,29.93,45.73,40.25
